"이수구분","수강
인원","허용
인원","수강
정원","공개
여부","비공개사유","과목명","분반","학점","시간","담당교수","강의언어
(Language)","교양영역
구분","교양영역
상세구분","상대/절대
평가구분","인증
구분","수강대상","설강
여부","강의실","시간","학과","수업
시간","강의계획서","강의계획서여부"
"교양","33","60","60","비공개","학과요청","수학 1","31","3","3","최일선","한국어","핵심교양","자연","상대평가Ⅰ","일반","전체(학부)","일반","전주:상과대학 1호관 202 ","월 3-A,월 3-B,월 4-A,월 4-B,수 3-A,수 3-B","경제학부 1","50분","강의계획서","Y"
"교양","61","61","61","공개","","수학 1","32","3","3","최일선","한국어","핵심교양","자연","상대평가Ⅰ","일반","전체(학부)","일반","전주:자연과학대학5호관 213 ","수 4-A,수 4-B,금 3-A,금 3-B,금 4-A,금 4-B","물리 1,반도체과학기술학 1","50분","강의계획서","Y"
"교양","60","60","60","공개","","수학 1","33","3","3","이정승","한국어","핵심교양","자연","상대평가Ⅰ","일반","전체(학부)","일반","전주:자연과학대학3호관 301 ","수 4-A,수 4-B,금 3-A,금 3-B,금 4-A,금 4-B","생명과학부(분자생물학) 1,생명과학부(생명과학) 1","50분","강의계획서","Y"
"교양","57","60","60","공개","","수학 1","34","3","3","정수미","한국어","핵심교양","자연","상대평가Ⅰ","일반","전체(학부)","일반","전주:자연과학대학3호관 301 ","월 1-A,월 1-B,월 2-A,월 2-B,수 1-A,수 1-B","통계학과 1,지구환경과학 1","50분","강의계획서","Y"
"교양","30","60","60","공개","","수학 1","35","3","3","이호주","한국어","핵심교양","자연","상대평가Ⅰ","일반","전체(학부)","일반","전주:자연과학대학본관 328 ","월 6-A,월 6-B,월 7-A,월 7-B,수 6-A,수 6-B","수 1","50분","강의계획서","Y"
"교양","59","60","60","공개","","수학 1","36","3","3","최창권","한국어","핵심교양","자연","상대평가Ⅰ","일반","전체(학부)","일반","전주:자연과학대학1호관 112 ","수 4-A,수 4-B,금 3-A,금 3-B,금 4-A,금 4-B","화 1","50분","강의계획서","Y"
"교양","54","60","60","공개","","수학 1","37","3","3","최창권","한국어","핵심교양","자연","상대평가Ⅰ","일반","전체(학부)","일반","전주:자연과학대학본관 426 ","수 9-A,수 9-B,금 8-A,금 8-B,금 9-A,금 9-B","목재응용과학과 1,스마트팜학과 1","50분","강의계획서","Y"
"교양","32","45","45","공개","","수학 1","38","3","3","이선영","한국어","핵심교양","자연","상대평가Ⅰ","공학","전체(학부)","일반","전주:공과대학 3호관 411 ","월 3-A,월 3-B,월 4-A,월 4-B,수 3-A,수 3-B","기계공 1","50분","강의계획서","Y"
"교양","68","70","70","공개","","심리학개론","1","3","3","최지영","한국어","핵심교양","사회","상대평가Ⅰ","일반","전체(학부)","일반","전주:사회과학대학 416 ","월 1-A,월 1-B,월 2-A,월 2-B,수 1-A,수 1-B","","50분","강의계획서","Y"
"교양","70","70","70","공개","","심리학개론","2","3","3","김은호","한국어","핵심교양","사회","상대평가Ⅰ","일반","전체(학부)","일반","전주:사회과학대학 414 ","월 8-A,월 8-B,월 9-A,월 9-B,수 8-A,수 8-B","","50분","강의계획서","Y"
"교양","67","70","70","공개","","심리학개론","3","3","3","이건호","한국어","핵심교양","사회","상대평가Ⅰ","일반","전체(학부)","일반","전주:사회과학대학 111 ","월 1-A,월 1-B,월 2-A,월 2-B,수 1-A,수 1-B","","50분","강의계획서","Y"
"교양","70","70","70","공개","","심리학개론","4","3","3","신희영","한국어","핵심교양","사회","상대평가Ⅰ","일반","전체(학부)","일반","전주:사회과학대학 414 ","화 8-A,화 8-B,목 6-A,목 6-B,목 7-A,목 7-B","","50분","강의계획서","Y"
"교양","65","70","70","공개","","심리학개론","5","3","3","김종완","한국어","핵심교양","사회","상대평가Ⅰ","일반","전체(학부)","일반","전주:사회과학대학 111 ","화 6-A,화 6-B,화 7-A,화 7-B,목 8-A,목 8-B","","50분","강의계획서","Y"
"교양","66","70","70","공개","","심리학개론","6","3","3","임사라","한국어","핵심교양","사회","상대평가Ⅰ","일반","전체(학부)","일반","전주:사회과학대학 416 ","수 2-A,수 2-B,금 1-A,금 1-B,금 2-A,금 2-B","","50분","강의계획서","Y"
"교양","69","70","70","공개","","심리학개론","7","3","3","이건호","한국어","핵심교양","사회","상대평가Ⅰ","일반","전체(학부)","일반","전주:진수당 353 ","화 3-A,화 3-B,목 1-A,목 1-B,목 2-A,목 2-B","","50분","강의계획서","Y"
"교양","69","70","70","공개","","심리학개론","8","3","3","최광호","한국어","핵심교양","사회","상대평가Ⅰ","일반","전체(학부)","일반","익산:도서관 5303 ","수 2-A,수 2-B,금 1-A,금 1-B,금 2-A,금 2-B","","50분","강의계획서","Y"
"교양","68","70","70","공개","","예술과문학의이해","1","3","3","이숙","한국어","핵심교양","인간","상대평가Ⅰ","일반","전체(학부)","일반","전주:사범대 본관 508 ","월 6-A,월 6-B,월 7-A,월 7-B,수 6-A,수 6-B","","50분","강의계획서","Y"
"교양","69","70","70","공개","","예술과문학의이해","2","3","3","변화영","한국어","핵심교양","인간","상대평가Ⅰ","일반","전체(학부)","일반","전주:농업생명과학대학2호관강당 100-2 ","화 1-A,화 1-B,화 2-A,화 2-B,목 3-A,목 3-B","","50분","강의계획서","Y"
"교양","67","70","70","공개","","예술과문학의이해","3","3","3","이숙","한국어","핵심교양","인간","상대평가Ⅰ","일반","전체(학부)","일반","전주:농업생명과학대학2호관 405 ","월 8-A,월 8-B,월 9-A,월 9-B,수 8-A,수 8-B","","50분","강의계획서","Y"
"교양","68","70","70","공개","","예술과문학의이해","4","3","3","윤수하","한국어","핵심교양","인간","상대평가Ⅰ","일반","전체(학부)","일반","전주:인문대학2호관 506 ","수 7-A,수 7-B,금 6-A,금 6-B,금 7-A,금 7-B","","50분","강의계획서","Y"
"교양","51","70","70","비공개","학과요청","윤리학의이해","1","3","3","임윤정","한국어","핵심교양","인간","상대평가Ⅰ","간호","전체(학부)","일반","전주:간호대학 501 ","화 1-A,화 1-B,화 2-A,화 2-B,목 3-A,목 3-B","간호 1","50분","강의계획서","Y"
"교양","49","70","70","비공개","학과요청","윤리학의이해","2","3","3","임윤정","한국어","핵심교양","인간","상대평가Ⅰ","간호","전체(학부)","일반","전주:간호대학 501 ","화 3-A,화 3-B,목 1-A,목 1-B,목 2-A,목 2-B","간호 1","50분","강의계획서","Y"
"교양","70","70","70","공개","","윤리학의이해","3","3","3","임윤정","한국어","핵심교양","인간","상대평가Ⅰ","일반","전체(학부)","일반","전주:진수당 504 ","목 5-A,목 5-B,목 6-A,목 6-B,목 7-A,목 7-B","","50분","강의계획서","Y"
"교양","38","60","60","공개","","일반물리학 1","1","3","3","정석민","한국어","핵심교양","자연","상대평가Ⅰ","공학","전체(학부)","일반","전주:자연과학대학5호관 213 ","월 1-A,월 1-B,월 2-A,월 2-B,수 1-A,수 1-B","건축공 1","50분","강의계획서","Y"
"교양","52","60","60","공개","","일반물리학 1","2","3","3","김택성","한국어","핵심교양","자연","상대평가Ⅰ","공학","전체(학부)","일반","전주:자연과학대학5호관 214 ","월 8-A,월 8-B,월 9-A,월 9-B,수 8-A,수 8-B","기계공 1","50분","강의계획서","Y"
"교양","51","60","60","공개","","일반물리학 1","3","3","3","신용돌","한국어","핵심교양","자연","상대평가Ⅰ","공학","전체(학부)","일반","전주:자연과학대학5호관 213 ","월 8-A,월 8-B,월 9-A,월 9-B,수 8-A,수 8-B","기계설계(기계설계) 1,기계설계(나노바이오) 1","50분","강의계획서","Y"
"교양","54","60","60","공개","","일반물리학 1","4","3","3","최형국","한국어","핵심교양","자연","상대평가Ⅰ","공학","전체(학부)","일반","전주:자연과학대학5호관 216 ","월 8-A,월 8-B,월 9-A,월 9-B,수 8-A,수 8-B","기계시스템 1","50분","강의계획서","Y"
"교양","52","60","60","공개","","일반물리학 1","5","3","3","노희석","한국어","핵심교양","자연","상대평가Ⅰ","공학","전체(학부)","일반","전주:자연과학대학5호관 213 ","월 6-A,월 6-B,월 7-A,월 7-B,수 6-A,수 6-B","전기공 1,전자공학부 1","50분","강의계획서","Y"
"교양","56","60","60","공개","","일반물리학 1","6","3","3","정석민","한국어","핵심교양","자연","상대평가Ⅰ","공학","전체(학부)","일반","전주:자연과학대학5호관 214 ","월 6-A,월 6-B,월 7-A,월 7-B,수 6-A,수 6-B","전자공학부 1","50분","강의계획서","Y"
"교양","59","60","60","공개","","일반물리학 1","7","3","3","안상민","한국어","핵심교양","자연","상대평가Ⅰ","공학","전체(학부)","일반","전주:자연과학대학본관 426 ","월 6-A,월 6-B,월 7-A,월 7-B,수 6-A,수 6-B","전자공학부 1","50분","강의계획서","Y"
"교양","42","60","60","공개","","일반물리학 1","8","3","3","김성헌","한국어","핵심교양","자연","상대평가Ⅰ","공학","전체(학부)","일반","전주:자연과학대학5호관 213 ","화 8-A,화 8-B,목 6-A,목 6-B,목 7-A,목 7-B","토목/환경/자원.에너지공학부(토목공학) 1","50분","강의계획서","Y"
"교양","42","60","60","공개","","일반물리학 1","9","3","3","김택성","한국어","핵심교양","자연","상대평가Ⅰ","공학","전체(학부)","일반","전주:사범대 본관 506 ","화 1-A,화 1-B,화 2-A,화 2-B,목 3-A,목 3-B","토목/환경/자원.에너지공학부(환경공학) 1","50분","강의계획서","Y"
"교양","31","60","60","공개","","일반물리학 1","10","3","3","김효숙","한국어","핵심교양","자연","상대평가Ⅰ","공학","전체(학부)","일반","전주:자연과학대학5호관 214 ","수 2-A,수 2-B,금 1-A,금 1-B,금 2-A,금 2-B","항공우주공 1","50분","강의계획서","Y"
"교양","50","60","60","공개","","일반물리학 1","11","3","3","최성열","한국어","핵심교양","자연","상대평가Ⅰ","공학","전체(학부)","일반","전주:자연과학대학5호관 213 ","수 7-A,수 7-B,금 6-A,금 6-B,금 7-A,금 7-B","화학공학부 1","50분","강의계획서","Y"
"교양","59","60","60","공개","","일반물리학 1","12","3","3","조영설","한국어","핵심교양","자연","상대평가Ⅰ","공학","전체(학부)","일반","전주:자연과학대학5호관 214 ","수 7-A,수 7-B,금 6-A,금 6-B,금 7-A,금 7-B","화학공학부 1,소프트웨어공 1","50분","강의계획서","Y"
"교양","52","60","60","공개","","일반물리학 1","13","3","3","김택성","한국어","핵심교양","자연","상대평가Ⅰ","공학","전체(학부)","일반","전주:자연과학대학2호관 405 ","월 3-A,월 3-B,월 4-A,월 4-B,수 3-A,수 3-B","산업정보시스템공 1,융합기술공학부(IT응용시스템공학) 1","50분","강의계획서","Y"
"교양","56","60","60","공개","","일반물리학 1","14","3","3","이인재","한국어","핵심교양","자연","상대평가Ⅰ","일반","전체(학부)","일반","전주:자연과학대학5호관 214 ","수 4-A,수 4-B,금 3-A,금 3-B,금 4-A,금 4-B","신소재(정보소재) 1,신소재(전자재료) 1","50분","강의계획서","Y"
"교양","29","60","60","공개","","일반물리학 1","15","3","3","강석일","한국어","핵심교양","자연","상대평가Ⅰ","일반","전체(학부)","일반","전주:자연과학대학5호관 214 ","월 3-A,월 3-B,월 4-A,월 4-B,수 3-A,수 3-B","고분자섬유나노공학부(고분자나노공학) 1","50분","강의계획서","Y"
"교양","36","60","60","공개","","일반물리학 1","16","3","3","노희석","한국어","핵심교양","자연","상대평가Ⅰ","일반","전체(학부)","일반","전주:자연과학대학5호관 213 ","월 3-A,월 3-B,월 4-A,월 4-B,수 3-A,수 3-B","양자시스템공학과 1,고분자섬유나노공학부(유기소재섬유공학) 1","50분","강의계획서","Y"
"교양","47","60","60","공개","","일반물리학 1","17","3","3","김명훈","한국어","핵심교양","자연","상대평가Ⅰ","일반","전체(학부)","일반","전주:자연과학대학5호관 216 ","월 3-A,월 3-B,월 4-A,월 4-B,수 3-A,수 3-B","바이오메디컬공학부 1,융합기술공학부(IT융합기전차공학) 1","50분","강의계획서","Y"
"교양","58","60","60","공개","","일반물리학 1","18","3","3","김명훈","한국어","핵심교양","자연","상대평가Ⅰ","일반","전체(학부)","일반","전주:자연과학대학5호관 216 ","화 6-A,화 6-B,화 7-A,화 7-B,목 8-A,목 8-B","컴퓨터공학부 1","50분","강의계획서","Y"
"교양","41","60","60","공개","","일반물리학 1","19","3","3","조영설","한국어","핵심교양","자연","상대평가Ⅰ","일반","전체(학부)","일반","전주:자연과학대학5호관 214 ","화 6-A,화 6-B,화 7-A,화 7-B,목 8-A,목 8-B","토목/환경/자원.에너지공학부(자원.에너지공학) 1","50분","강의계획서","Y"
"교양","30","60","60","공개","","일반물리학 1","20","3","3","신용돌","한국어","핵심교양","자연","상대평가Ⅰ","일반","전체(학부)","일반","전주:자연과학대학본관 426 ","월 1-A,월 1-B,월 2-A,월 2-B,수 1-A,수 1-B","생물산업기계 1,스마트팜학과 1","50분","강의계획서","Y"
"교양","31","60","60","공개","","일반물리학 1","21","3","3","신서동","한국어","핵심교양","자연","상대평가Ⅰ","일반","전체(학부)","일반","전주:자연과학대학5호관 213 ","화 1-A,화 1-B,화 2-A,화 2-B,목 3-A,목 3-B","물리 1","50분","강의계획서","Y"
"교양","37","60","60","공개","","일반물리학 1","22","3","3","양계모","한국어","핵심교양","자연","상대평가Ⅰ","일반","전체(학부)","일반","전주:자연과학대학본관 426 ","화 1-A,화 1-B,화 2-A,화 2-B,목 3-A,목 3-B","지구환경과학 1,반도체과학기술학 1","50분","강의계획서","Y"
"교양","32","60","60","공개","","일반물리학 1","23","3","3","윤원주","한국어","핵심교양","자연","상대평가Ⅰ","일반","전체(학부)","일반","전주:자연과학대학2호관 405 ","화 1-A,화 1-B,화 2-A,화 2-B,목 3-A,목 3-B","화 1","50분","강의계획서","Y"
"교양","55","60","60","공개","","일반물리학 1","24","3","3","김택성","한국어","핵심교양","자연","상대평가Ⅰ","일반","전체(학부)","일반","전주:자연과학대학5호관 213 ","수 9-A,수 9-B,금 8-A,금 8-B,금 9-A,금 9-B","수의예 1","50분","강의계획서","Y"
"교양","53","70","70","공개","","일반물리학 1(General Physics 1)","25","3","3","자이날탈립","English","핵심교양","자연","상대평가Ⅰ","일반","전체(학부)","일반","전주:자연과학대학5호관 217 ","화 2-A,화 2-B,목 3-A,목 3-B,목 4-A,목 4-B","국제이공학부(엔지니어링사이언스) 1","50분","강의계획서","Y"
"교양","12","60","60","공개","","일반물리학 2","1","3","3","부상돈","한국어","핵심교양","자연","상대평가Ⅰ","일반","전체(학부)","일반","전주:자연과학대학5호관 216 ","수 9-A,수 9-B,금 8-A,금 8-B,금 9-A,금 9-B","","50분","강의계획서","Y"
